Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Traffic Type,Traffic Subtype
03a3061352beb31ee5f186fb7e670288ef32cdce530b704baab39ca01d802425,192.168.1.70,3,192.168.1.90,1,1,01/01/1970 05:01:30 AM,0,0,0,0,1,0,2,2,0,0,1,1,0,2,1,2,0,1,2,0,3,2,2,2,0,0,0,0,1,0,,0,,0,0,0,0,2,2,3,0,0,2,0,3,0,1,0,0,0,0,3,2,0,,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,DoS,DoS RST
ee4a502e14de4c5b2c3e6a18af289e6e55e1820bd8795de1b6fd85197eab73a7,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 10:44:08 PM,2,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,0,0,,2,,0,0,0,0,2,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,,,0.0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,DoS,DoS URG
e97548c34dd6182a52dce3be3b53f2c63a1d54d8b4cb4a46c2f8669d83e8937a,192.168.1.70,0,192.168.1.90,3,1,01/01/1970 09:18:37 AM,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,0,,0,0,0,2,1,0,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,,,,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Information Gathering,Information Gathering
6994bab1977e79993fb570c23e0f10911bd963658e98dbecaed3a952d76455fa,192.168.1.70,3,192.168.1.90,1,2,03/01/1970 03:59:33 AM,2,1,0,0,0,0,0,1,2,2,0,0,1,1,0,3,1,1,0,0,3,0,1,3,2,0,0,2,0,0,,1,,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,,0.0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,1,1,DoS,DoS RST
c204b05ba1f437a570fb3806479776f41440d8e92077ed78de1c92fe016b616b,192.168.1.70,0,192.168.1.90,0,1,01/01/1970 04:57:52 AM,1,2,1,0,0,1,2,2,2,1,0,1,0,0,0,3,0,2,0,0,3,0,2,0,0,0,0,0,0,0,,1,0.0,1,1,0,0,3,2,2,0,1,3,0,1,0,0,2,1,0,1,3,3,0,,,0.0,0,1,0,1,1,0,1,0,0,0,2,2,0,0,0,0,3,0,2,1,DoS,DoS FIN
2a40edd173db917b40990bed24f0dccd02cf9b7f36d35aadc147141fde7e0f39,192.168.1.70,2,192.168.1.90,1,2,01/01/1970 10:45:33 PM,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,1,0,0,,0,,0,0,0,1,1,2,0,0,0,2,1,0,0,0,0,2,2,0,0,1,0,,,,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,2,0,1,DoS,DoS ECN
324a75449170a2e8cb6b1625b80eda1746d0ef86c62bb5d763355b3ecef35557,192.168.1.70,0,192.168.1.90,0,1,01/01/1970 05:00:55 AM,0,1,1,1,0,2,2,3,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,2,1,1,0,0,0,1,0.0,2,,0,0,0,3,0,1,2,1,0,0,2,3,0,0,1,0,0,0,0,3,0,,,,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,DoS,DoS RST
0b3b9be3a7a989463e8b5900741403f928bf2402f6f0c64ca923dd4d03bc26b6,192.168.1.70,1,192.168.1.90,1,2,03/01/1970 03:58:01 AM,0,0,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,0,0.0,2,0,0,3,1,1,0,1,0,0,2,2,0,0,1,1,0,0,0,1,0,,,,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,DoS,DoS PSH
288eff6c59a0cac2f339e9e3ec424b54446ff08600834cb0a397d8877da5c548,192.168.1.70,2,192.168.1.90,0,2,03/01/1970 03:55:55 AM,1,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,,0,,0,1,0,0,0,0,0,0,1,3,1,3,0,0,1,2,0,1,1,0,0,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,DoS,DoS FIN
33a1fc9e3eed8bd0432f00e04c06339b76dd018e1dbb8926b4156c4b8aa4e5d0,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 10:42:46 PM,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,,0,,2,0,0,0,2,0,0,0,2,1,0,3,1,0,0,2,0,0,0,0,1,,,,0,1,0,0,0,1,2,1,0,0,1,0,0,2,0,1,0,0,0,1,DoS,DoS RST
b657db6970ea28c4ffc5bebebe5548f6ef02c9b4b4098539f1d7e9fe916efc68,192.168.1.70,0,192.168.1.90,3,3,01/01/1970 07:47:14 AM,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,,0.0,,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,1,Information Gathering,Information Gathering
06f7ab0cbd937900da2dd986af460158273fb38e44c9f34bac0c5605e881a961,192.168.1.70,2,192.168.1.90,0,0,01/01/1970 04:50:22 AM,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,,0,,0,1,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,DoS,DoS ACK
5bd20c3f0b82e829a74e06494221472d697ba5c72e215685d31fe1ce34f82b87,192.168.1.70,0,192.168.1.90,0,3,01/01/1970 07:45:43 AM,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,0.0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,1,,,,0,0,2,0,0,1,1,0,2,0,3,0,0,1,0,0,0,0,0,1,Information Gathering,Information Gathering
98cdb5128334bd7b650b74118a3acb4fb4a3ed6b310839cbec50aecc0ced6720,192.168.1.70,0,192.168.1.90,1,3,01/01/1970 10:38:53 PM,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,1,0,0,0,2,1,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,,0.0,0.0,1,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,DoS,DoS SYN
ae14957be9b7adae92aa94c2066d8ad6f5b05d96db4492e1c79dd313c4774723,192.168.1.70,3,192.168.1.90,0,1,01/01/1970 10:54:31 PM,1,0,0,0,0,2,0,2,0,0,0,0,1,2,1,3,0,3,0,0,2,2,1,2,0,0,0,0,0,0,,0,,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,2,2,0,,,,1,0,2,0,0,0,0,1,0,0,3,0,0,0,1,2,2,1,3,1,DoS,DoS ECN
9adb97fc71dd1881b412e41ed60c8afd06f20b3093066fd33ebb362208c4e62b,192.168.1.70,1,192.168.1.90,0,0,01/01/1970 10:50:54 PM,1,1,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,,2,,1,0,0,3,0,0,1,3,3,1,0,2,0,0,0,1,0,0,1,3,1,0.0,,,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,DoS,DoS PSH
9cb788d7dbc29b98ceef46055f738057b08dfcd8b8ea486a47b391233282302c,192.168.1.70,0,192.168.1.90,2,3,03/01/1970 04:04:40 AM,0,2,0,0,0,1,1,0,3,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,1,0,0,3,0,0,1,0,2,3,0,1,1,0,0,0,1,0,2,3,1,,,,1,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,DoS,DoS FIN
e190a3a37bc27d44b45b284ef222119c7c72085b0f95477bc61960fe129758ff,192.168.1.70,3,192.168.1.90,0,0,03/01/1970 03:58:15 AM,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,2,3,0,3,3,2,0,1,0,1,2,,0,0.0,2,0,0,2,0,2,2,1,0,1,2,1,0,0,0,0,2,0,0,0,0,,0.0,,0,1,0,0,1,0,0,2,0,0,2,0,1,0,0,3,1,3,3,1,DoS,DoS PSH
de0334c883802fa0e569ad31addfc1c144bf986e97dd092cdfe9e091443005b0,192.168.1.70,4,192.168.1.90,0,0,03/01/1970 03:58:16 AM,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,2,0.0,0,,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,,,,0,1,0,0,0,1,1,0,0,0,3,0,1,1,0,1,0,0,0,1,DoS,DoS PSH
104f075474cd09d562c0ae350a59c72045b80b246925feec7bd68830fc1d4819,192.168.1.70,2,192.168.1.90,0,0,01/01/1970 05:01:09 AM,1,0,0,0,0,0,3,2,3,2,0,0,0,2,1,3,1,0,3,0,2,0,2,3,1,0,0,0,1,0,0.0,0,,0,0,1,0,2,0,2,2,0,0,0,3,1,0,0,0,0,2,3,2,0,,,,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,2,1,DoS,DoS RST
07255e49352609d2805a73d5af4cad9cf947d4a9752aab283aa4e58926e5e473,192.168.1.70,1,192.168.1.90,1,0,03/01/1970 04:09:58 AM,0,0,0,1,0,2,0,3,2,2,0,0,0,1,0,0,1,0,0,1,2,1,0,2,0,0,0,0,0,0,,1,,0,0,0,0,0,2,2,2,1,2,0,2,1,0,0,0,0,0,0,2,1,,0.0,,0,0,2,0,0,1,0,1,0,0,3,0,0,0,2,0,2,0,0,1,DoS,DoS ECN
a41e8ae05c47849d7f0606629c531ed9d17cd2902b8213e1c46d273527008246,192.168.1.70,2,192.168.1.90,1,1,03/01/1970 04:03:27 AM,0,2,0,0,0,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,,0,,0,0,2,0,0,3,2,2,1,0,0,2,0,0,0,1,0,0,3,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,1,0,1,1,DoS,DoS SYN
22eb1c228c642cd13ed52fddfb82711312f9d72acc76574a8da76c59c1bd6197,192.168.1.70,0,192.168.1.90,0,3,01/01/1970 07:45:29 AM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,3,0,0,1,1,0,0,1,1,2,,0,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,1,0,0,1,Information Gathering,Information Gathering
af78f4581408cf8d7b4196fbcec86ce9f0897bbbed47c751a0caeb213d26d618,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 05:03:58 AM,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0.0,0,0,0,0,0,2,2,3,0,2,0,0,0,1,0,2,1,0,0,0,1,0.0,0.0,,0,1,1,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,1,DoS,DoS CWR
24d32539e0c2409a7f06c2a1f512c7252a28ee270ee4e36ef40833964a1eac6f,192.168.1.70,0,192.168.1.90,0,1,01/01/1970 04:59:25 AM,0,2,0,0,0,1,2,2,0,3,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,1,0.0,2,0,0,2,0,2,0,3,3,0,0,1,0,0,0,0,1,1,2,2,1,,,,1,1,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,DoS,DoS PSH
a74b0be9045401616cd815cb54272bcf3c46882336eb206c343d252f25d51f36,192.168.1.70,3,192.168.1.90,1,1,03/01/1970 04:03:28 AM,2,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,2,2,3,1,3,0,2,3,1,0,0,0,1,0,,0,0.0,0,0,2,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,2,2,0,,,,1,0,0,0,2,0,0,0,0,1,3,0,0,0,0,3,3,0,2,1,DoS,DoS SYN
4e455e678a5be37a34f99fb25306946f77e8cbeeda7552509714fb21097fa4b6,192.168.1.70,0,192.168.1.90,1,4,03/01/1970 04:24:15 AM,2,0,0,1,0,3,0,3,3,1,0,0,0,1,1,3,3,3,3,2,3,0,0,3,0,1,1,0,0,0,,1,,0,1,1,0,0,4,2,3,3,0,0,0,0,0,0,0,2,1,0,3,0,,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3,1,DoS,DoS UDP
95e8cf6427e79fc28aaafd4b05ee6cd00c2a41a8097ad50f1eb649426f74080e,192.168.1.70,0,192.168.1.90,1,2,01/01/1970 04:47:48 AM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,2,3,3,0,0,0,1,0,0,0,,0,,0,0,0,1,2,1,0,1,0,1,3,0,1,0,0,0,0,0,0,2,2,,,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,3,3,1,DoS,DoS SYN
8ade6695b5716fe8ee8b7b36a9e80aba37c80c15587d9f595ad7a84674d933bb,192.168.1.70,4,192.168.1.90,1,2,01/01/1970 05:01:50 AM,0,0,0,0,0,0,2,3,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,2,,0,0,0,0,0,3,2,3,2,0,1,3,1,0,2,2,2,0,1,0,0,0.0,,,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,DoS,DoS URG
1e4acc4126d5491762ae04d6d0180f7088c42f666726eed763ac889b477c79ea,192.168.1.70,4,192.168.1.90,0,0,03/01/1970 04:11:30 AM,0,1,0,1,0,2,1,1,0,2,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0.0,1,,0,1,0,2,1,0,1,3,2,0,0,1,0,0,2,2,0,0,0,1,0,,,0.0,0,0,1,1,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1,DoS,DoS CWR
3a7967a041aa3d64b32fedcfdba189db471ed10ce8d3509ef57d6c4c59813b71,192.168.1.70,1,192.168.1.90,1,2,01/01/1970 05:58:04 AM,1,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,,2,0,2,0,0,4,3,3,0,1,1,0,0,0,0,0,0,0,3,3,0,0.0,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,DoS,DoS CWR
6f04afc63568d28612afafea4698ad75e320852b7a76b798fc849f2d23ca373b,192.168.1.70,1,192.168.1.90,0,1,03/01/1970 04:03:16 AM,0,0,0,1,2,0,1,1,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0,,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,,,,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,2,0,1,DoS,DoS CWR
0042d5219ec36148cd6ed4336e230f98286735046f5f780a3551eec56389a5b7,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 05:02:15 AM,0,0,0,1,0,0,3,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2,,1,1,2,0,0,3,0,3,3,0,0,0,0,0,2,0,1,1,0,2,0,,,,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,DoS,DoS URG
46472f67958143037f5d7a98e78df27f2214005e8f66d8fed5fe08ef7b7f44d8,192.168.1.70,1,192.168.1.90,1,2,01/01/1970 04:58:20 AM,0,0,0,0,0,2,0,2,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,,0,,0,0,1,0,0,1,1,3,2,3,2,1,1,0,0,0,0,0,2,2,0,,,,0,0,0,0,1,2,1,0,0,1,2,0,0,0,1,0,1,0,0,1,DoS,DoS ACK
f7c74f9f55d6ccb80788ab46a2c5d4bcb837a44e30f1b1f6d58a0cd0bbc902b3,192.168.1.70,1,192.168.1.90,1,0,01/01/1970 10:46:05 PM,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,,1,0.0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,2,2,0,0,0,1,0,,,,0,0,2,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,1,DoS,DoS CWR
2d15cb9af347e3624b8a955ff8d1d7190175c3aaa048b41180da6a3f498d0bea,192.168.1.70,0,192.168.1.90,2,0,01/01/1970 10:14:28 PM,0,1,1,0,1,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,0,,0,0,0,2,1,4,3,3,3,2,1,0,0,0,2,1,2,0,3,3,0,,,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,DoS,DoS ACK
35dd5c479fc946afb3bd703435bd5c292185a5f467676c280dd28f40f9ac598d,192.168.1.70,0,192.168.1.90,1,2,01/01/1970 04:59:51 AM,1,1,0,0,0,1,2,3,1,0,0,1,0,1,1,3,0,2,0,2,3,2,2,3,0,1,0,0,1,2,,0,,0,1,0,2,0,2,3,0,0,0,1,0,1,0,0,0,1,1,2,0,0,,,,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,1,DoS,DoS PSH
8891cd45b24688a3d784ba396fa72e13ff50b2217a4b85a980e0fe2c98a0752d,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 04:53:07 AM,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,,2,,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,1,0,0,0,1,0.0,,,2,0,1,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,1,DoS,DoS URG
92aca84d6e90d924dfaf4c6c92f0b2328c83a824555d8efa0ff927337b2f1af7,192.168.1.70,2,192.168.1.90,1,1,03/01/1970 04:10:44 AM,1,0,0,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,,1,0,0,3,1,2,2,3,1,0,0,2,0,0,0,0,2,0,2,1,0,0.0,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,DoS,DoS ECN
86f2820c3af6b8934edcdc877be377e56dc494a444601159f31bf404e8733515,192.168.1.70,0,192.168.1.90,2,1,01/01/1970 04:56:20 AM,0,2,0,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0.0,1,0.0,0,0,0,3,2,2,1,3,3,1,0,0,1,1,0,0,1,0,2,1,0,,,,0,0,2,0,1,0,0,2,0,0,3,0,1,1,0,0,3,1,1,1,DoS,DoS SYN
c91bd8a84c20f8a486be644f8b22159d7bd4c68def94c76d7111d12a3c405fdd,192.168.1.70,0,192.168.1.90,0,0,01/01/1970 10:47:35 PM,0,2,0,0,0,2,3,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,1,1,,2,,0,0,1,2,0,2,0,2,2,0,0,0,0,0,0,1,0,2,2,2,0,,,,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,1,DoS,DoS SYN
c8b315590178ac1117cb0e1511659ed0c4e0c1a87fdc29ed372d8d5d36f5c8ae,192.168.1.70,4,192.168.1.90,0,4,01/01/1970 04:55:56 AM,0,2,0,1,2,1,0,3,0,1,2,0,0,0,0,0,2,2,3,0,1,2,2,3,1,0,0,0,0,0,0.0,0,,0,0,0,0,3,3,2,0,0,1,2,0,0,0,1,2,1,1,3,2,0,,0.0,0.0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,DoS,DoS UDP
e54b4ed762663324e96a6773502f41b0dd3d404117f7911851300b999ba8faee,192.168.1.70,1,192.168.1.90,1,2,01/01/1970 05:03:07 AM,0,0,0,1,0,0,1,1,0,0,0,1,0,2,1,1,2,0,0,0,0,1,1,0,2,1,2,0,1,1,,0,0.0,0,0,0,0,1,2,2,0,2,0,2,3,0,0,0,0,2,0,2,3,1,0.0,,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,DoS,DoS ECN
efa120803a1f7d337e27a2fe6361420c6301c4f80faf1f15989e485d67549a2a,192.168.1.70,3,192.168.1.90,0,2,01/01/1970 10:43:34 PM,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,3,1,0,3,0,3,0,2,3,1,0,0,0,0,0,,2,,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,,,0.0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,2,2,0,2,0,1,DoS,DoS RST
a98b0a885b86ed6a7ec165f1d0154134c1ea0b3b55d1a6d4939318c32cabb257,192.168.1.70,0,192.168.1.90,1,0,03/01/1970 04:01:19 AM,2,0,0,0,0,1,0,1,2,1,2,0,0,0,0,3,3,3,2,2,3,0,3,1,1,0,0,1,0,0,,0,,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0.0,,0.0,1,0,2,1,1,1,0,0,0,0,0,1,0,1,2,3,0,3,0,1,DoS,DoS ECN
625d448244d54fbe819730310fd5cc3312d860c21436cbda5da292faf11e9e8f,192.168.1.70,0,192.168.1.90,0,3,01/01/1970 04:56:47 AM,2,0,0,0,1,1,3,2,2,0,1,1,0,2,0,2,1,2,0,2,3,2,1,0,1,1,0,0,1,1,,0,0.0,0,0,0,1,2,3,2,1,0,0,3,0,0,0,0,0,1,0,2,3,0,,,,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,2,2,1,DoS,DoS SYN
300b3ff2d52b8af90cf20bc2b66cd9cf5fc8be44ae0e91ccda3380b96a768ef0,192.168.1.70,0,192.168.1.90,0,2,01/01/1970 07:45:54 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,1,,0,,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,1,Information Gathering,Information Gathering
0d839978786fb88a290c8b35ef81cd22f2b426684af7c10d967d2549b72d8226,192.168.1.70,1,192.168.1.90,0,0,01/01/1970 10:45:16 PM,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0.0,0,,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,0,,,,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,DoS,DoS ECN
4e9e674a223374c712449d9beae495e6087ae2296562664aab1d57c9a30fbe56,192.168.1.70,1,192.168.1.90,0,1,01/01/1970 10:47:36 PM,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,,0,0,0,2,0,0,2,3,3,0,0,0,0,0,0,1,1,0,2,2,0,0.0,0.0,,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,DoS,DoS SYN
0f18118048ff5d899a5c10600f9b66b780a50695964b3d375f05e332f5a3c838,192.168.1.244,4,192.168.1.59,0,1,08/02/2023 03:18:08 AM,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,1,3,1,0,0,0,2,0,0,0,1,0,1,,1,,1,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,2,0,0,1,0,,,,0,0,0,0,1,1,0,1,0,0,4,0,0,0,1,0,2,2,3,1,Mirai,Mirai DDoS SYN
13bc7ff1b5f89f5b50a570a2efa2d1c7f12d136122d824b321fa39d775484ed7,192.168.1.70,0,192.168.1.90,0,3,01/01/1970 04:59:36 AM,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,0,2,1,0,0,1,0,2,0,0,1,0,0,0,2,,0,,0,0,1,0,2,2,2,2,0,0,2,2,0,0,0,0,1,0,1,3,0,,,,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,DoS,DoS PSH
1bb640195f8a0b31aa7c3263d56a68721d74eca49899b4866b2696e3284bffdd,192.168.1.70,1,192.168.1.90,2,2,01/01/1970 07:45:31 AM,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,2,1,0,0,2,,0,0.0,1,0,1,0,0,0,0,0,0,2,2,3,1,0,1,0,0,1,0,0,0,,,,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,Information Gathering,Information Gathering
1fc29e440fd09dcfab255abfa3ad484fe33058050a88d1df3a8caade5376633f,192.168.1.70,1,192.168.1.90,1,0,01/01/1970 04:58:32 AM,0,0,0,0,0,0,2,2,0,0,2,0,0,2,1,2,0,0,0,0,1,0,1,0,1,1,1,2,0,0,,0,,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,1,0,1,2,3,1,0.0,,,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,DoS,DoS ACK
